screen_size,memory_gb,storage_gb,cpu_cores,cpu_frequency,gpu_score,main_camera_mp,front_camera_mp,camera_count,battery_mah,fast_charging_w,brand,has_5g,waterproof,wireless_charging,price_category
5.6009787712008645,4,128,8,2.0818369509514065,27836.709376183964,12,32,5,5564,18,OnePlus,1,1,0,Mid-range
5.264744758069945,8,1024,6,2.8110005296382683,71715.72649878694,12,12,4,4510,120,OnePlus,0,1,1,Premium
5.933564154462376,6,512,6,2.008314357167162,51959.66306941791,64,12,5,5667,120,Xiaomi,1,1,0,Mid-range
5.60489495657876,12,256,4,2.5877963786312748,91646.9748819117,108,8,4,4714,18,Google,0,1,1,Flagship
6.655037844212606,12,1024,8,2.080664321739764,26853.60026031031,12,32,5,5988,18,Apple,0,0,1,Flagship
5.480764777398967,8,256,4,2.514605484605925,63118.01553059522,108,12,5,3021,18,Google,0,0,1,Premium
6.0544523616796,16,512,6,2.2667702510227548,53894.7238943755,64,32,3,3056,33,Sony,0,0,1,Premium
6.353642597714791,4,256,4,2.2784953666314665,37724.062463142465,12,32,5,5235,120,Apple,0,0,1,Flagship
6.400068545544209,4,128,6,2.192468245108129,53785.75788471111,108,12,4,4381,65,Huawei,1,0,1,Mid-range
6.6164704200184445,16,128,4,3.137161290208382,12127.70666092429,108,8,4,3161,33,Xiaomi,1,1,1,Mid-range
5.290393025769321,6,1024,8,2.0955574596325905,54265.87414745877,48,16,4,5951,65,Google,1,1,0,Premium
6.812222004264994,16,1024,8,2.1164405969424,51577.92193197017,12,16,2,4304,33,Sony,0,0,0,Premium
6.733866936703768,6,128,6,1.9004861287171182,50462.77446196336,108,12,3,5459,33,Xiaomi,0,1,0,Mid-range
6.105001934815778,12,1024,8,2.88548461056439,49488.51375616011,48,12,3,3353,65,Huawei,0,1,0,Premium
5.635173590522234,4,128,4,1.8655926719386444,14618.481902217638,108,12,3,5256,65,Samsung,1,0,1,Premium
5.493647738403805,4,1024,8,2.957400523903426,53698.01633857954,48,32,5,5659,33,Sony,0,0,0,Premium
6.819886287708784,12,256,4,1.962431753887437,28940.698431993864,64,12,2,3928,120,Huawei,0,1,0,Mid-range
5.008726539300618,16,1024,8,2.7329395790094893,51773.15181922875,48,8,2,4746,120,OnePlus,1,0,0,Premium
5.997141599011418,12,64,8,2.4407794472230115,53946.31414811191,48,32,3,3226,120,Apple,1,0,0,Flagship
5.3720460000113315,16,1024,8,2.8075153432547424,68675.67825744685,48,32,3,5016,120,OnePlus,0,0,0,Flagship
5.590602955143666,12,128,8,2.24187828126869,43492.7424329717,108,32,2,3539,120,Google,1,0,1,Premium
5.17068267296865,8,256,4,1.8813287329124897,50818.38350791442,108,16,2,3557,18,OnePlus,1,1,1,Mid-range
5.038655261835202,12,128,8,2.4900104182264253,29956.250884370547,64,12,2,3883,120,OnePlus,0,0,1,Premium
5.083313636765364,6,64,8,2.883587929413868,52415.13612378935,48,32,4,4705,65,Sony,1,0,1,Premium
5.3634783814189255,16,64,4,2.834637180903142,80951.40190057852,64,32,2,5059,120,Huawei,0,1,0,Premium
6.9483888876327145,8,64,8,2.961668368402703,18952.45076829877,12,12,4,3643,120,Huawei,0,0,0,Mid-range
5.4932072699560495,12,1024,8,1.883603084559245,65779.26710468795,108,12,5,4625,120,Apple,0,0,1,Flagship
6.982655803128441,6,256,8,2.585810960127764,36583.27926533011,48,32,4,5409,18,Samsung,0,1,0,Premium
6.156596798840721,8,1024,4,2.538171253281359,62593.99705425167,108,16,4,4994,65,Apple,0,0,1,Flagship
5.674680282034047,12,64,8,1.8848804964930554,72290.32568436919,48,8,5,4843,18,Huawei,1,1,0,Mid-range
6.915868242113541,8,128,8,2.2959748707774654,72278.97266431322,48,8,3,5500,33,Google,1,1,1,Premium
5.919329740805322,6,1024,8,1.8614599197002073,45985.01672894272,108,8,4,3619,18,Apple,1,0,0,Flagship
6.054465321507825,12,512,6,1.9524506395734549,25357.15340370335,108,16,5,5607,120,Huawei,1,1,0,Premium
5.438234958939876,16,64,6,2.6309853095303004,53794.12335220791,48,12,5,3619,65,OnePlus,0,0,1,Premium
6.396622314455145,8,1024,6,3.153873753996449,36760.35644406782,108,8,3,3007,33,Xiaomi,0,1,0,Mid-range
5.916469300785668,4,256,6,2.880277675370051,43738.839389536915,48,32,2,5218,18,Samsung,1,1,1,Flagship
6.029367234242878,8,1024,8,1.8408376691033703,49985.82810846708,64,32,2,4196,33,Xiaomi,0,1,1,Mid-range
6.980172752134964,6,256,4,1.8628758185938623,37012.53923357148,108,32,2,4629,65,Huawei,0,0,0,Mid-range
5.551095878438967,4,128,4,2.1514019365672206,76426.08064546024,108,8,4,4105,120,Apple,1,0,1,Flagship
6.75471122441052,12,512,8,2.5083410708289042,41859.27374146439,12,32,2,3650,120,Huawei,0,0,1,Mid-range
6.51755250751465,8,1024,8,3.0517320235465513,63726.36913913402,64,12,5,3404,33,Xiaomi,0,1,1,Premium
5.995079704292205,12,1024,4,2.1574327071055044,64922.01973738648,48,32,3,3474,120,Samsung,0,0,0,Flagship
5.920004791161598,8,1024,6,2.8834687104789314,17499.280615061834,108,12,5,3289,18,Apple,0,0,1,Flagship
5.580058387297812,16,1024,8,1.9790135217113847,63804.73600760545,12,8,3,5727,65,Sony,1,0,0,Premium
5.8749638532164195,8,512,6,2.824414631189898,-1167.3676651420465,108,16,2,4988,18,Sony,1,1,1,Premium
5.650590268046062,4,256,8,2.054259554859244,65667.8101856519,48,32,4,5551,33,OnePlus,1,0,1,Mid-range
6.322028508494641,8,128,6,1.8289399164486664,44969.22227911009,48,16,3,3520,18,Huawei,1,1,1,Mid-range
5.530652275110934,12,512,8,2.8001938296997393,42320.57456095297,12,16,2,5610,120,Apple,0,0,1,Flagship
5.318050007480522,8,64,8,2.7724335981545996,55004.00412503389,64,8,3,5360,18,Samsung,0,0,0,Premium
5.284340893407791,12,512,4,2.9991521132470975,71164.14093887815,64,8,4,3191,18,Apple,0,1,0,Flagship
6.0133452979654916,12,128,4,1.835270779542921,68751.2024440953,108,16,5,3077,33,Apple,1,1,0,Flagship
5.195028651281795,8,1024,8,2.788670456148702,95796.11594920917,12,8,2,5330,120,Google,1,0,1,Flagship
6.600006963527363,8,256,8,3.0310774282471393,88551.3877035639,12,32,4,3451,120,Sony,1,1,1,Flagship
6.345405988417796,16,256,6,2.9659625275035797,42614.457215075934,12,32,3,5378,18,Huawei,1,0,1,Premium
5.668099931337538,4,512,6,2.647706673262227,52867.76934684502,108,16,2,4341,33,Apple,0,1,0,Flagship
5.144222185858871,12,64,4,2.8988065521424327,38820.105442360036,64,16,5,4845,18,Xiaomi,0,1,1,Mid-range
6.8825448964837035,4,64,6,2.4301631370647354,56801.18733721603,48,8,3,3517,33,OnePlus,1,1,0,Mid-range
6.475769969669212,6,512,4,2.0862168035293656,34057.14551186866,64,12,3,4826,120,Samsung,1,1,1,Premium
6.379557698496242,6,256,8,1.9077712538909528,50737.49608372692,12,16,3,5067,65,Apple,1,1,1,Flagship
5.916044423336517,8,128,6,2.6982846723582963,31901.70695887979,64,12,2,3480,120,Google,0,0,1,Premium
5.4990487336764975,6,1024,4,1.9638924579938362,79101.21164963538,12,12,2,3661,65,OnePlus,0,1,1,Mid-range
6.250409539060884,4,1024,4,1.8215528483678318,19377.849948885556,108,16,2,5093,33,Google,1,1,0,Premium
5.996080786113738,8,128,8,3.0460798356513537,60285.095120356695,12,16,2,3366,65,Xiaomi,0,0,0,Mid-range
5.876769960061523,8,512,4,2.5656263522264626,74390.0713742449,12,32,4,3368,18,Sony,0,1,1,Premium
5.027491108022691,4,64,6,2.1791288592517617,70724.03664263444,108,12,5,5250,18,Samsung,0,1,1,Premium
6.194191540373439,6,128,6,2.927126445893928,21991.608793384647,48,12,2,4014,120,Huawei,1,1,0,Premium
6.541485061811104,4,64,4,2.6182284736603965,54135.49559668833,12,16,2,5843,18,Google,0,0,1,Premium
6.574774053504665,16,128,4,3.0232120882551152,71093.33157537527,108,32,3,4642,18,Sony,1,1,1,Flagship
6.000160236543165,8,128,4,2.0815382184197344,58721.639102545,48,32,4,3874,33,Xiaomi,1,0,0,Mid-range
6.528881456151009,6,64,4,3.093637618596026,50849.6507784635,12,12,5,5068,33,Sony,0,0,0,Premium
6.370268619748968,8,512,4,1.8111501666436316,29922.178415623213,108,32,4,5359,33,Sony,0,0,0,Premium
5.707578317472872,12,64,4,2.230914164353044,27089.2356400216,48,12,4,5895,18,Apple,0,0,0,Flagship
5.155281551977563,16,256,8,2.0714082951116497,22732.547505576833,48,8,3,3086,18,Xiaomi,0,1,0,Mid-range
5.8290321296335845,4,1024,8,2.743103584464871,61110.252926844965,64,32,4,4068,18,Sony,1,0,1,Premium
6.063778158015028,12,128,6,2.025907921477537,31626.26977027811,12,12,2,3637,65,Samsung,0,1,1,Premium
5.7085426544344315,12,256,6,2.5269143990922873,21647.52131630456,64,16,3,3146,33,Sony,1,1,1,Premium
6.232600971851448,16,64,8,2.8554111033716953,61997.1859967129,12,16,4,5377,120,Sony,1,0,0,Flagship
6.000225504153254,8,1024,6,2.605573142200608,49155.97211375913,12,8,4,5687,120,Samsung,0,0,0,Flagship
5.783718746376052,4,256,8,2.8821814098278216,88628.78302254112,64,8,2,4776,33,Apple,0,0,0,Flagship
5.948510041953908,16,1024,8,2.764084281031026,55612.728089802724,12,8,2,4621,120,Apple,0,1,0,Flagship
5.571017560237023,16,256,8,2.996963627386064,85172.40968390266,12,16,4,3138,18,Google,1,0,1,Flagship
5.031016661253185,6,512,8,2.558465349974589,37865.994104694066,48,8,2,5382,120,OnePlus,0,1,0,Premium
5.892773780526389,8,256,8,2.3174038791974825,54225.67384558945,64,32,5,5890,33,Sony,0,1,0,Premium
5.758453074360898,6,64,4,1.8074388659356844,61975.8877912382,64,32,2,4955,120,Apple,1,1,0,Flagship
6.042146381016776,6,512,4,1.820479562428746,63366.809774361616,64,32,5,5618,65,Xiaomi,0,0,1,Mid-range
5.781510304659275,6,64,8,2.6475764605106225,79380.46795081535,48,8,2,4493,33,Samsung,1,1,0,Flagship
6.432794223916198,8,64,4,2.1008776918509544,42841.123371973714,48,12,5,3649,120,Huawei,0,1,0,Mid-range
6.1693361803316495,6,512,8,2.950563325219503,72166.753732743,108,12,3,5552,65,Huawei,1,0,1,Premium
5.450083752341744,16,512,4,2.772497342451219,61935.65559349953,12,16,5,5950,33,Samsung,0,0,0,Flagship
6.643295865923543,12,128,4,2.846974004176901,41787.306160383974,12,16,3,4093,18,OnePlus,1,0,0,Premium
6.114674339146016,6,64,6,3.04336546450765,39852.32636507803,108,16,2,3454,120,OnePlus,1,1,1,Premium
6.496009472742807,4,1024,6,1.9328851115503376,65135.77359973964,48,16,2,5906,65,Sony,0,1,0,Premium
5.636208893806944,8,512,8,2.304597557998081,62249.37588027205,64,12,4,5046,120,OnePlus,0,1,1,Premium
5.0342995638303965,6,64,8,2.971967478962913,71428.22603774983,108,8,2,5185,65,Apple,1,0,0,Flagship
6.513460334137136,8,128,6,1.993809690661152,90400.98213859294,12,32,5,5258,65,Huawei,1,1,0,Mid-range
6.237054117436371,8,1024,8,2.4202831072625894,72817.10991243311,48,32,3,4944,33,Huawei,1,0,0,Premium
6.349572604334821,6,256,4,2.6843009211160487,49630.148232139036,64,8,4,5904,18,Google,1,1,0,Premium
6.495588699518745,12,64,8,2.08583318283554,51861.59745078893,12,8,3,3653,33,Xiaomi,1,1,0,Mid-range
6.219394850305232,8,512,6,2.7599807601071014,39313.739954476514,48,16,5,3089,33,OnePlus,0,1,0,Mid-range
6.667583901837655,6,512,6,2.6164671259879366,15218.687377911323,48,32,5,4052,120,Samsung,1,0,1,Premium
6.2326289844657925,8,1024,8,3.0405308094384917,72258.11334761864,108,16,2,5135,120,Sony,0,0,0,Flagship
5.060052010658786,6,64,8,2.6442553770745967,61643.34088960116,12,12,3,5323,120,Sony,0,0,1,Premium
6.633947814543673,6,1024,8,2.57262799098966,53143.24699737636,48,12,4,5411,33,Samsung,0,1,1,Flagship
5.537124334907285,6,512,8,2.0061857889729273,48764.716002797424,108,16,5,4930,33,OnePlus,1,1,1,Premium
6.653236691004977,12,64,4,2.2234706408350973,59588.83036172128,108,8,3,4361,120,Google,0,1,0,Premium
5.542731927078021,6,256,6,2.9253268466768656,54728.357247198655,108,32,3,4943,65,Xiaomi,1,1,1,Premium
6.750811250243668,4,128,4,2.801261036692338,28739.640168460068,12,32,3,3776,33,OnePlus,0,1,1,Mid-range
6.334424674388362,4,128,8,1.8629460182281716,53479.22299371416,108,8,5,5707,33,Huawei,0,1,0,Mid-range
6.483282903672085,12,512,6,2.9735225895145208,29218.528672164375,64,8,4,3047,33,Sony,0,1,0,Premium
6.524893917349737,16,1024,4,2.9449988279170416,84582.29536139069,108,12,3,4630,33,Xiaomi,1,0,1,Premium
5.744346510493794,8,512,4,2.190100288361051,51485.58488165697,108,16,2,5805,33,Google,1,0,1,Premium
6.939853050690382,4,256,6,2.314347020175899,52323.46168153099,64,8,4,3307,18,Sony,0,0,1,Mid-range
6.040148122222301,12,512,4,2.6728689627270152,33102.03093179053,48,12,2,3275,120,OnePlus,0,1,1,Premium
5.916647189175151,16,64,6,2.131918591924276,64025.111183534544,64,16,2,4520,120,Apple,0,1,0,Flagship
5.974530708200102,6,64,6,3.1993807845506144,53632.181325070196,108,12,2,5285,33,Samsung,0,0,0,Flagship
6.525786671108728,4,256,8,3.0748480041001907,60165.37279349179,64,32,5,5973,18,Apple,1,0,1,Flagship
6.992796587358111,12,256,8,2.4286542751021765,128524.75412872653,12,32,4,5187,18,OnePlus,1,0,0,Premium
5.378278200045969,8,512,4,2.655079022959054,88248.18819833596,12,32,3,3732,18,OnePlus,1,0,1,Premium
5.774645035950628,6,1024,4,2.9576019853618547,67283.08426941771,48,32,2,4968,65,Huawei,0,1,0,Premium
5.664411141894643,6,256,8,2.171694970400701,81562.36115124369,48,32,3,4573,65,OnePlus,0,1,1,Premium
5.700826500020395,4,256,6,2.4378668190121524,69708.99371230436,48,32,2,4251,65,Xiaomi,1,0,1,Mid-range
5.556258310973225,8,512,4,1.9245856007988853,50383.09830115718,108,32,5,5417,120,Google,1,0,0,Premium
5.4799787277399155,12,1024,4,3.078525752590039,54594.0149433571,64,12,5,5557,33,Samsung,0,1,1,Flagship
6.507736165419826,6,256,8,2.2119734312919603,46086.42882246096,12,8,5,4710,33,Sony,0,1,1,Mid-range
6.514928890901436,12,64,6,2.06685376630423,79574.47218935782,48,16,3,3148,18,Xiaomi,0,1,1,Mid-range
5.346686105950562,16,64,6,2.755014426186289,65515.34434806353,108,8,3,5117,18,Huawei,1,1,0,Premium
5.030353764573654,8,128,4,2.9493734242187974,77441.22847899371,48,32,4,3191,65,Samsung,1,0,1,Flagship
5.021622167270393,8,1024,4,1.9382320896357323,45820.000786125354,64,8,3,3584,65,Samsung,0,1,1,Premium
6.233888054769004,8,512,8,2.041533427724907,37189.41086985025,64,32,4,3959,18,OnePlus,1,1,1,Mid-range
6.587141309077603,6,1024,8,2.002032881010244,19902.480143417466,12,16,2,3760,65,Samsung,1,1,0,Premium
6.490358990739229,8,1024,6,2.928000335935505,52519.67908897821,12,12,3,4676,18,Google,0,1,1,Premium
6.825784889473151,8,1024,8,2.953073055048563,34155.82187630616,12,32,4,4083,33,OnePlus,1,1,0,Premium
5.841522403531852,6,128,8,2.4658346685508117,5273.419433717092,108,12,3,5618,120,Samsung,1,1,0,Flagship
6.856203671019573,16,512,8,2.517220485641913,70637.35965069661,108,32,4,5169,120,Xiaomi,1,1,0,Premium
5.87635343333271,8,128,4,2.421761345094865,76916.06534725738,108,8,3,5873,120,Google,0,1,0,Flagship
5.790518630862316,12,256,6,2.0187971933696867,51981.381518468195,48,16,4,3757,120,Sony,0,0,0,Premium
5.626100290126294,6,512,8,2.3314634702323387,19653.87568643014,12,8,5,5845,33,Google,1,1,0,Premium
6.561927727288871,12,128,8,3.0510324210301842,55085.165594819926,48,32,3,4447,33,Apple,0,1,1,Flagship
5.430408959466385,8,256,6,1.808930660769227,42558.2351709409,12,32,5,3958,120,Apple,0,0,0,Premium
6.7143833141191775,8,64,6,2.896617176138467,51468.690384822374,64,12,2,4553,18,Huawei,0,0,0,Mid-range
5.131384232979318,16,1024,8,2.4956537259000684,43272.42673779192,64,12,2,5971,33,OnePlus,1,1,0,Premium
6.514565956551001,6,64,6,2.3503454705831617,70974.14252833127,48,12,4,4482,65,OnePlus,0,1,0,Premium
5.609204711548381,4,128,4,2.3874783359295346,83108.1422617659,48,16,4,3783,18,Huawei,1,0,0,Mid-range
6.462314688909834,4,512,8,2.2290059517847203,51936.563548190345,12,32,4,4781,33,Samsung,0,0,0,Premium
6.13214329289633,12,512,4,2.9653089555253933,39923.06494350245,12,16,2,3464,120,Xiaomi,0,1,0,Mid-range
5.179832489719405,12,512,6,2.2724359905499205,63547.190433728436,12,32,5,4404,18,OnePlus,0,0,1,Mid-range
6.387611113934824,12,256,4,2.60079422959703,34499.31621152552,108,8,4,3284,120,Apple,1,0,1,Flagship
5.815431541330451,6,1024,6,1.848541785916493,81355.92262392945,12,16,3,4909,18,Xiaomi,1,1,1,Mid-range
5.623823811073411,4,256,8,2.707347048347773,32809.99920399646,108,16,4,5488,120,Apple,1,1,1,Flagship
5.793984324414948,12,256,4,1.9148331592960592,48900.37713398204,64,16,5,4170,33,Google,0,1,0,Premium
6.155614100502169,16,256,8,2.4547536974788278,40683.55842160782,48,16,5,4161,33,Samsung,1,1,0,Premium
6.001421851673342,16,256,4,1.9808442233403547,54349.26664648059,64,12,5,5654,18,Apple,0,1,1,Flagship
5.588134924353556,12,1024,6,2.9080489572453265,33121.98426175796,48,32,5,4131,65,Samsung,0,1,1,Flagship
6.347677796540009,16,256,8,2.7470772493288464,83344.48223102273,108,12,5,5741,33,Xiaomi,1,1,0,Premium
5.036772284303194,6,512,6,2.1266659517090574,80464.77243424517,12,32,2,4397,33,Sony,0,1,1,Premium
5.4246679485737825,4,512,6,1.8629955497295942,33062.98067749271,48,8,3,5059,120,Apple,1,1,0,Flagship
6.245464564585666,4,128,8,2.6839254564675517,74992.37810593334,12,16,5,5037,65,Samsung,0,0,1,Premium
5.795768351114046,12,1024,4,1.8345578201144186,64335.97595979,12,12,5,3673,120,Samsung,1,1,1,Premium
6.703188638608438,16,512,6,2.5356584302982506,7864.758172010086,108,8,5,3439,18,Apple,0,1,1,Flagship
6.891849288064173,8,1024,8,1.9143341862041348,45536.80731638218,64,12,4,5014,33,Google,1,1,0,Premium
6.330111978013262,16,512,4,2.964125666357113,60872.158549602595,64,32,3,5156,65,Xiaomi,0,1,1,Premium
6.559641768020136,8,64,4,2.7969918642328473,24049.80720035539,48,12,4,3799,120,OnePlus,0,1,0,Premium
6.797575779474696,16,64,8,2.331970710551553,34842.87607988248,12,8,5,5778,18,Sony,0,1,1,Premium
5.193289668575504,8,256,4,1.9227097706725147,10745.848399831266,12,16,2,4872,33,OnePlus,1,1,1,Mid-range
5.630478869298901,8,64,8,2.8339082299147265,42107.46375603201,12,16,5,5259,18,Xiaomi,0,0,1,Mid-range
5.851875416933879,8,256,4,2.8924870078362224,72493.91713593793,108,32,4,4972,18,Google,0,0,1,Flagship
5.251099579796954,6,128,8,2.469887498150065,64606.54011846658,64,8,5,3136,120,Huawei,1,0,0,Mid-range
6.171175367745225,8,128,6,2.9480945028779093,49951.92318162292,108,12,3,4907,33,Apple,1,1,0,Flagship
6.954063353090352,8,512,6,3.0510893546845876,38214.566964213875,64,16,4,4944,120,Samsung,1,1,1,Flagship
5.717243163907183,16,1024,6,2.825343825236577,39700.81481358619,108,12,5,4098,120,Apple,0,1,1,Flagship
5.824559455663331,4,1024,8,2.245175571876469,67421.51457691191,64,16,2,3537,18,Google,0,0,0,Premium
6.011863308639117,8,512,4,1.948872216287518,47273.23305971027,12,16,3,5665,65,Sony,0,1,1,Premium
6.296466937615692,4,128,8,2.7082715406231403,71207.91810467765,48,8,2,3329,33,Apple,0,1,0,Flagship
5.222417494676438,8,512,4,1.9775536315705864,27645.006921476495,12,32,4,3501,33,Xiaomi,0,0,1,Mid-range
5.727290717838899,16,256,4,2.1559657240228103,42825.924539021624,108,12,5,4658,65,Huawei,1,1,0,Premium
5.792625250996441,12,1024,8,2.0120237307095,89450.84353579616,12,16,5,3941,33,Sony,0,1,1,Premium
5.160373513624227,8,128,6,2.3037117309634194,22280.24115202004,48,8,4,4478,18,Apple,0,1,1,Premium
6.941880499209237,16,512,6,2.457326131483887,57973.90367244476,48,16,4,3904,33,OnePlus,1,0,0,Premium
5.560669505102825,16,128,8,2.333332583032865,40215.21534001811,48,12,4,4158,65,Samsung,1,1,0,Premium
6.811077675857803,12,256,8,2.948682618272385,56516.81704295849,12,12,2,5007,33,Samsung,1,0,1,Flagship
5.932232585316978,4,1024,8,2.146359645881684,74166.95635147126,64,12,4,4435,120,Xiaomi,0,0,0,Mid-range
6.143215298965888,16,1024,8,2.902839063623318,65824.18078025762,64,16,3,3924,65,Sony,0,0,1,Flagship
5.404587898316407,8,512,8,2.996728090318966,39834.79298209738,12,16,4,3903,120,Sony,1,1,0,Premium
6.0113934875627475,16,256,4,2.5746068954722,54004.79146922958,12,32,3,4016,65,Sony,0,1,1,Premium
5.37055370066708,4,1024,4,2.262548063131863,50165.58548666868,108,12,5,5999,18,Apple,1,1,0,Flagship
5.253888827509945,6,64,4,1.8827481492259164,72112.63383048141,12,12,3,4164,65,Google,1,1,0,Premium
5.008374887255916,4,512,8,2.26360508482981,68434.06970200707,108,16,2,5279,120,Xiaomi,1,0,1,Premium
5.35416451079458,6,256,6,2.639103615059032,31681.50545475146,48,8,2,3147,33,Samsung,0,1,1,Premium
6.175394036575092,16,128,8,3.0914079971185746,72685.89587776424,64,8,3,4784,65,Huawei,0,0,0,Premium
5.481341029514306,16,512,4,2.6830044222887013,63532.958785985626,108,12,4,4873,120,Sony,1,1,1,Flagship
6.15671952623308,8,512,8,1.8951626197471652,78889.74977893001,48,8,2,5457,65,Samsung,0,0,1,Premium
6.097176830109377,16,512,6,1.8828479006089587,75639.8450618861,12,12,5,5283,65,Sony,1,0,1,Premium
6.814083920830043,4,64,4,2.2961280561805895,62661.89869410754,64,32,4,5986,65,Sony,1,1,0,Premium
6.187561263886904,4,1024,4,2.0783396853123643,28733.750422765912,108,16,4,3679,65,Samsung,0,1,1,Premium
6.1277858421108045,8,64,4,2.594347321818503,35715.07777892815,64,8,3,3295,120,OnePlus,0,0,0,Mid-range
5.634610954840973,16,512,4,2.771624379748039,38893.153922733494,12,12,4,5296,18,Google,1,0,0,Premium
6.1696556226115815,8,1024,8,1.8852627063392906,30527.55980768746,64,12,5,4264,120,OnePlus,1,0,0,Premium
6.79314931693802,12,64,4,2.4923295751685712,54558.59340019906,108,12,2,4938,65,Huawei,0,1,1,Premium
6.826082933779712,4,128,8,2.030468718531107,30423.815784018778,108,32,5,4462,33,Samsung,0,0,0,Premium
6.1759832589276655,6,64,8,1.922903531881424,51425.07499821785,108,12,5,5647,120,OnePlus,0,0,0,Premium
5.774902591845077,4,1024,4,2.2109487094421247,24129.847495918086,12,32,4,4912,120,OnePlus,0,0,1,Premium
6.615435639962959,6,1024,4,1.8265235647240965,33327.27710183096,12,32,4,3190,33,Apple,1,0,0,Premium
5.441302119243497,16,128,4,2.0932380773133157,63488.98804807337,12,32,2,4097,120,Apple,1,0,1,Flagship
6.360958925048748,12,1024,8,2.3403153153116985,67319.0536783329,64,8,4,3787,120,Sony,0,0,1,Premium
6.93041927709147,6,512,6,2.8165557630824916,44348.478024270844,64,12,4,3593,65,Google,1,1,0,Premium
5.4644493818026865,8,512,8,2.5327700590944606,59685.15133188603,108,16,4,5230,33,Apple,0,1,1,Flagship
5.753352880858925,8,64,4,3.0645473471331828,60674.922074831455,48,32,4,4755,120,Xiaomi,0,1,0,Premium
5.604932634922939,16,256,6,2.870511330538823,58895.47615663189,64,12,2,4944,65,Apple,1,1,0,Flagship
6.021140817457007,8,128,8,2.0479780018775555,33486.92634395716,12,12,4,3687,18,Google,1,0,1,Mid-range
6.887148288070354,8,512,6,3.0019090363721768,58038.37910347846,64,32,5,3707,65,Huawei,0,1,0,Premium
5.107269583041662,8,64,8,2.1047975181694123,35560.733457497416,64,32,4,4146,65,Samsung,0,0,1,Premium
5.803586270218849,16,64,8,2.646038175136448,75507.8147599803,108,16,5,4710,33,Huawei,1,1,0,Premium
6.411270792737963,16,64,8,2.6568119419432374,46965.711328455414,48,12,3,4358,65,Google,0,0,1,Premium
6.262751955286753,8,1024,4,1.9852031267114536,51202.739559365844,108,12,5,3752,18,Apple,1,1,0,Flagship
5.7143846679860895,4,1024,6,2.034443642325184,56951.782051255395,64,8,4,5812,18,Google,1,1,0,Premium
5.49994578173766,4,1024,6,3.0168448003643222,4520.995815269096,12,8,3,5338,18,Samsung,1,1,0,Premium
5.2747234919373485,6,128,4,2.725117941567275,92699.2587935879,48,12,2,3998,18,OnePlus,0,1,1,Premium
5.690033679849132,4,1024,4,2.386173200658758,35706.38646019137,48,16,3,4632,33,Sony,0,0,0,Premium
6.411125423299382,12,512,4,2.2883646704420824,60425.598100276286,64,16,5,5208,120,Samsung,0,0,1,Flagship
6.835681766187106,6,128,6,2.1843093429099096,35930.14236693627,48,8,2,3228,65,Sony,0,1,0,Mid-range
6.722891372042648,8,128,6,2.4450270403383434,54187.809333856334,64,16,5,3145,33,Sony,1,1,1,Premium
6.565000288760587,12,64,6,1.9363136513077097,30492.679454435,64,16,5,5738,33,Xiaomi,1,0,1,Mid-range
6.983778391894983,4,64,8,2.058888416454002,76070.15863869518,48,16,2,3950,120,Huawei,1,1,0,Mid-range
6.751809849999789,12,1024,8,2.262218330441846,46993.59079456256,12,12,3,5518,18,Sony,1,1,1,Premium
6.435865381880204,8,64,6,3.073201305160227,43466.075736272716,12,8,5,5900,18,Google,0,0,0,Premium
5.953052941664475,16,1024,8,2.995520034998594,50157.60369389456,12,32,3,4727,65,Apple,0,0,0,Flagship
6.96158761082917,16,512,8,3.0297822082629464,43487.77895702993,12,32,3,5637,120,Sony,1,0,1,Flagship
5.335133078609013,16,64,4,2.9617497706041993,29787.576584211885,12,12,4,5548,33,Google,0,1,1,Flagship
5.827033060579918,6,1024,8,2.1652860115102355,85219.79170450704,64,12,2,3547,18,Sony,1,0,0,Premium
6.411912473160014,6,128,4,2.5113984061312724,41359.967914981215,12,12,4,5126,65,Sony,0,1,0,Premium
6.876128279136262,8,128,8,2.9315754957027895,96675.13067411128,64,8,2,5317,120,Google,0,1,0,Flagship
6.649613895959662,12,1024,6,2.1385734735814945,59208.81015159473,64,12,4,4983,120,Apple,1,0,1,Flagship
6.647995303759957,4,256,6,2.4615216199474195,48543.05665895656,64,32,3,5060,65,Apple,0,1,1,Flagship
5.144553895146354,6,64,8,1.8780371950224184,22084.215956150296,48,8,2,3343,120,Google,1,0,0,Mid-range
5.463198049527798,4,128,4,2.1437708763222876,61826.984835168005,108,8,5,4296,18,Samsung,1,1,1,Premium
6.429391350471469,16,1024,6,3.0382702186354633,80905.14339509487,48,12,5,5148,18,Samsung,0,0,1,Flagship
6.519647316856776,12,128,8,2.8330988765983207,98284.34624477466,108,16,4,5312,18,Sony,0,0,1,Flagship
5.453957078943042,8,128,6,2.3932781679032926,55947.89707062216,48,32,2,5497,18,Samsung,0,0,1,Premium
6.524349174363289,4,256,8,2.914820928781185,47965.5994889391,48,16,5,4331,120,OnePlus,1,0,1,Premium
6.4832545749037775,16,64,4,1.8280325216250628,46825.16546461256,108,8,4,3859,33,Xiaomi,1,0,0,Mid-range
5.438252129341602,6,128,6,2.2086756428969303,37657.29649795221,48,8,2,3723,65,Huawei,1,1,0,Mid-range
5.791555359320862,6,512,6,2.219536157378087,50847.04261534864,48,32,3,5657,120,Samsung,0,1,1,Flagship
